bracket_text	count	class	example_song_ids
Verse 10: Logan	1	section_marker	hf_20902
Verse 11: SBK	1	section_marker	hf_20902
Verse 12: F.o.S	1	section_marker	hf_20902
Verse 13: Dialect	1	section_marker	hf_20902
Verse 14: Armz	1	section_marker	hf_20902
Verse 15: Micofcourse	1	section_marker	hf_20902
Verse 16: Reece West	1	section_marker	hf_20902
Verse 17: T Roadz	1	section_marker	hf_20902
Verse 18: Mischief Artist	1	section_marker	hf_20902
Verse 19: Gen	1	section_marker	hf_20902
Outro: Jammer	1	section_marker	hf_20902
Verse 2: Drea	1	section_marker	hf_20905
Chorus (altered)	1	section_marker	hf_20919
esperr. & Yardstick	1	speaker_or_tag	hf_20924
Bridge: Wande Coal	1	section_marker	hf_20925
Bridge: Garrett Russell	1	section_marker	hf_20937
Chorus: Tay-K	1	section_marker	hf_20941
Verse: Tay-K	1	section_marker	hf_20941
Outro: DJ	1	section_marker	hf_20941
Verse 1: Kay	1	section_marker	hf_20950
Verse 2: Fallenvisionary	1	section_marker	hf_20950
Verse 1:Sinna	1	section_marker	hf_20952
instrumental to end	1	section_marker	hf_20975
Intro: Clementine Creevy	1	section_marker	hf_20986
Verse 1: John Gourley	1	section_marker	hf_20986
Verse 2: Clementine Creevy & John Gourley	1	section_marker	hf_20986
Verse 1: Rite Hook	1	section_marker	hf_20999
Verse 2: Slaine	1	section_marker	hf_20999
Outro: Rite Hook	1	section_marker	hf_20999
Intro: Mason Bunt	1	section_marker	hf_21001
Verse 1: Mason Bunt & Joshua Cory	1	section_marker	hf_21001
Pre-Chorus: Mason Bunt & Joshua Cory	1	section_marker	hf_21001
Chorus: Joshua Cory	1	section_marker	hf_21001
Verse 2: Mason Bunt & Joshua Cory	1	section_marker	hf_21001
Bridge: Mason Bunt	1	section_marker	hf_21001
Chorus: Joshua Cory & Mason Bunt	1	section_marker	hf_21001
Outro: Mason Bunt	1	section_marker	hf_21001
Luke 7:47	1	other	hf_21011
Mark 14:65, Matthew 26:67, Luke 22:63	1	other	hf_21011
Romans 3:24	1	other	hf_21011
John 14:6	1	other	hf_21011
Romans 12:2	1	other	hf_21011
Psalm 51:10	1	other	hf_21011
Hebrews 10:16	1	other	hf_21011
Psalm 35:22	1	other	hf_21011
1 John 5:6	1	other	hf_21011
Psalm 147:3	1	other	hf_21011
Psalm 24:3,4	1	other	hf_21011
Psalm 51:7	1	other	hf_21011
listen	1	speaker_or_tag	hf_21011
1Thessalonians 5:11	1	other	hf_21011
Isaiah 51:3	1	other	hf_21011
Deuteronomy 4:31	1	other	hf_21011
Verse 2: Acap	1	section_marker	hf_21017
Pre-chorus: Adek, Acap	1	section_marker	hf_21017
Chorus: Adek, Acap	1	section_marker	hf_21017
Verse 3: Adek, Acap	1	section_marker	hf_21017
Breakdown: Tyler, Michael	1	section_marker	hf_21017
Outro: CHAOSVERUM	1	section_marker	hf_21019
Round 1: O-Red	1	other	hf_21030
Round 2: O-Red	1	other	hf_21030
Round 3: O-Red	1	other	hf_21030
? 2:14	1	other	hf_21036
Hook NanooKidd & Kenzo	1	section_marker	hf_21045
Verse NanooKidd & Kenzo	1	section_marker	hf_21045
Hook: NanooKidd & Kenzo	1	section_marker	hf_21045
Verse 1: Young Dink	1	section_marker	hf_21048
Verse 2: Shoota Montana	1	section_marker	hf_21048
Bridge: Shoota Montana	1	section_marker	hf_21048
Verse 1: Darren Criss & Lainey Wilson, Lainey Wilson	1	section_marker	hf_21052
Verse 2: Darren Criss & Lainey Wilson	1	section_marker	hf_21052
Bridge: Darren Criss & Lainey Wilson, Darren Criss	1	section_marker	hf_21052
Verse 3: Darren Criss & Lainey Wilson, Darren Criss	1	section_marker	hf_21052
Outro: Darren Criss & Lainey Wilson, Darren Criss	1	section_marker	hf_21052
Refrain/Outro	1	section_marker	hf_21053
Verse 1: Cruz	1	section_marker	hf_21063
Pre-Chorus: Cruz	1	section_marker	hf_21063
Chorus: Cruz	1	section_marker	hf_21063
Verse 2: Cruz	1	section_marker	hf_21063
Verse 3: Cruz	1	section_marker	hf_21063
Chorus: Cruz, Joey	1	section_marker	hf_21063
Verse 1: Robb	1	section_marker	hf_21065
Verse 2: Morrison	1	section_marker	hf_21065
Verse 3: Sommy Lovell	1	section_marker	hf_21065
Intro: Kevin Hues	1	section_marker	hf_21076
First Verse – EbGb	1	section_marker	hf_21078
Second Verse: EbGb	1	section_marker	hf_21078
Maxi Jazz	1	speaker_or_tag	hf_21079
Dido	1	speaker_or_tag	hf_21079
Intro: Keedron Bryant	1	section_marker	hf_21080
Verse 1: Westside Gunn	1	section_marker	hf_21080
Verse 3: Kanye West & Keedron Bryant	1	section_marker	hf_21080
Verse 4: Kanye West, Royce da 5'9", & Keedron Bryant	1	section_marker	hf_21080
Verse 5: Kanye West, Royce da 5'9", & Keedron Bryant	1	section_marker	hf_21080
Verse 2: Paul Roche Jr.	1	section_marker	hf_21081
Verse 2 - Jackie Hill Perry	1	section_marker	hf_21086
Verse 1: MaiDixieRekt	1	section_marker	hf_21104
Verse 2: Pvrple Dreamz	1	section_marker	hf_21104
Outro: MaiDixieRekt	1	section_marker	hf_21104
Verse 2: Lil Dynamite	1	section_marker	hf_21109
Sean Price	1	speaker_or_tag	hf_21148
Lil Fame	1	speaker_or_tag	hf_21148
Intro: Charlie Smarts	1	section_marker	hf_21154
Verse 1: Charlie Smarts	1	section_marker	hf_21154
psycho les?	1	other	hf_21154
Verse 2: DJ Prince	1	section_marker	hf_21154
Verse 3: Tab-One	1	section_marker	hf_21154
Intro: Beejay Da Creeper	1	section_marker	hf_21159
Verse 1: Beejay Da Creeper	1	section_marker	hf_21159
Givenchy	1	speaker_or_tag	hf_21164
old word	1	speaker_or_tag	hf_21164
cut	1	speaker_or_tag	hf_21164
ABRUPT CUTOFF	1	speaker_or_tag	hf_21164
Verse 1: The Weeknd	1	section_marker	hf_21172
Verse 2: Nav	1	section_marker	hf_21172
Verse 2: YADi	1	section_marker	hf_21188
Verse 3: YADi	1	section_marker	hf_21188
Interlude: Super Jack	1	section_marker	hf_21190
Verse: L.A.M.	1	section_marker	hf_21190
Verse 2: DRAM	1	section_marker	hf_21194
Verse 1: Kidd Kidd	1	section_marker	hf_21206
Verse 3: Lloyd Banks	1	section_marker	hf_21206
Outro: Kidd Kidd	1	section_marker	hf_21206
Verse 2: Murs	1	section_marker	hf_21217
Verse 3: Slug	1	section_marker	hf_21217
Verse 4: Murs	1	section_marker	hf_21217
Intro: Brian Brown	1	section_marker	hf_21234
Verse 1: Brian Brown	1	section_marker	hf_21234
Chorus: Brian Brown	1	section_marker	hf_21234
Outro: Brian Brown	1	section_marker	hf_21234
Intro: KyleGodfrey10	1	section_marker	hf_21235
Verse 4: Cardi B	1	section_marker	hf_21235
Verse 5: Quavo	1	section_marker	hf_21235
Verse 6: KyleGodfrey10	1	section_marker	hf_21235
Verse 7: Offset	1	section_marker	hf_21235
Outro: XXXTENTACION	1	section_marker	hf_21235
Verse 1: Skippy Ickum	1	section_marker	hf_21246
Verse 2: Killa No1ze	1	section_marker	hf_21246
Verse 1: The Know	1	section_marker	hf_21254
Verse 2: The Know	1	section_marker	hf_21254
Verse 3: The Know	1	section_marker	hf_21254
Verse 3: Violent J	1	section_marker	hf_21258
Verse 4: DJ Paul	1	section_marker	hf_21258
Verse 5: Violent J	1	section_marker	hf_21258
Verse 1: Domino	1	section_marker	hf_21271
Verse 2: xMalcolm	1	section_marker	hf_21271
Verse 3: Domino & xMalcolm	1	section_marker	hf_21271
Domino	1	speaker_or_tag	hf_21271
BRIDGE: Preston Harris	1	section_marker	hf_21277
Round 1: E. Ness	1	other	hf_21279
Round 1: The Saurus	1	other	hf_21279
Round 2: E. Ness	1	other	hf_21279
Round 2: The Saurus	1	other	hf_21279
Round 3: Ness Lee	1	other	hf_21279
Round 3: The Saurus	1	other	hf_21279
verse 2:	1	section_marker	hf_21287
Verse 1: Indi Blu	1	section_marker	hf_21292
Verse 2: King Riley	1	section_marker	hf_21292
Verse 1: Andy Shearman	1	section_marker	hf_21307
Verse 2: Andy Shearman	1	section_marker	hf_21307
Chorus2	1	section_marker	hf_21317
Hook: T. James	1	section_marker	hf_21328
Verse 2: T. James	1	section_marker	hf_21328
Verse 1: BVA	1	section_marker	hf_21329
Verse 2: BVA	1	section_marker	hf_21329
Verse 2: Bebe Rexha	1	section_marker	hf_21333
Chorus: Bebe Rexha & Doja Cat	1	section_marker	hf_21333
Outro: Bebe Rexha & Doja Cat	1	section_marker	hf_21333
Verse 2: $CXTTYBRVH	1	section_marker	hf_21336
Verse 3: KIDx	1	section_marker	hf_21336
Bridge/Breakdown	1	section_marker	hf_21341
Verse 2: Monty C. Benjamin	1	section_marker	hf_21354
Intro/Chorus:	1	section_marker	hf_21359
Verse 1: Havoc	1	section_marker	hf_21359
Verse 2: Prodigy	1	section_marker	hf_21359
Outro: Havoc	1	section_marker	hf_21359
Verse 1: Universal Remote	1	section_marker	hf_21367
Verse 2: No Land Beyond	1	section_marker	hf_21367
Verse 2: Universal Remote	1	section_marker	hf_21367
Ess Vee - Verse 2	1	section_marker	hf_21376
A-Natural	1	speaker_or_tag	hf_21376
Verse 2 - Stephan	1	section_marker	hf_21380
Verse 3 - Josh	1	section_marker	hf_21380
Verse 2: Pitfall	1	section_marker	hf_21396
Verse 1: Mogli the Iceburg	1	section_marker	hf_21397
Verse 2: Shiwan	1	section_marker	hf_21397
Verse 3: Jarry Manna	1	section_marker	hf_21397
Intro: Clip from Friday	1	section_marker	hf_21399
Chorus: Jonny Muir & Levi Heaton	1	section_marker	hf_21401
Outro: Jonny Muir & Levi Heaton	1	section_marker	hf_21401
Verse 2: Lil HDD	1	section_marker	hf_21402
Verse 3: Yameii Online	1	section_marker	hf_21402
Verse 4: Lil HDD	1	section_marker	hf_21402
Verse 5: Yameii Online	1	section_marker	hf_21402
Intro: Nyora Spouse & AleXander Grand	1	section_marker	hf_21403
Interlude: Breaking Bad	1	section_marker	hf_21403
Verse 1: Nyora Spouse	1	section_marker	hf_21403
Bridge: Nyora Spouse	1	section_marker	hf_21403
Outro: Nyora Spouse & AleXander Grand	1	section_marker	hf_21403
Big Havikk	1	speaker_or_tag	hf_21404
Gramm Kracker	1	speaker_or_tag	hf_21404
Chino XL	1	speaker_or_tag	hf_21404
Post-Chorus, No Merit	1	section_marker	hf_21419
Verse 2, No Merit	1	section_marker	hf_21419
Interlude, No Merit	1	section_marker	hf_21419
glitchy outro	1	section_marker	hf_21419
Solo: Diego Martinez	1	section_marker	hf_21423
OLDCODEX「A Black Toy」歌詞	1	other	hf_21442
Verse 2: Xavier Wulf	1	section_marker	hf_21450
Verse 1: Chanal, Nadine & Annie	1	section_marker	hf_21454
Verse 2: Nadine	1	section_marker	hf_21454
Chorus: Angaleena Presley and all	1	section_marker	hf_21455
Chorus: Miranda Lambert and all	1	section_marker	hf_21455
Verse 3: Ashley Monroe and all	1	section_marker	hf_21455
Chorus: Ashley Monroe and all	1	section_marker	hf_21455
Bridge: all	1	section_marker	hf_21455
Chorus: Angaleena Presley, Miranda Lambert, Ashley Monroe, and all	1	section_marker	hf_21455
Spoken:	1	section_marker	hf_21463
Verse 2: Zola Jesus	1	section_marker	hf_21466
Outro: Zola Jesus	1	section_marker	hf_21466
Salute Truth	1	speaker_or_tag	hf_21480
Cee Self 7	1	speaker_or_tag	hf_21480
Verse 1: J-Hall	1	section_marker	hf_21483
Verse 2: Apollo Fresh	1	section_marker	hf_21483
Chorus - J-Hall	1	section_marker	hf_21483
Verse 1: J. Edwards	1	section_marker	hf_21485
Verse 3: James Major	1	section_marker	hf_21485
Verse 4: Relay	1	section_marker	hf_21485
Intro: Mchivir	1	section_marker	hf_21487
Chorus : Mchivir + Aybee	1	section_marker	hf_21487
Verse 1: DAM	1	section_marker	hf_21487
Chorus : Mchivir, Aybee & Eazy Bob Wizzy ×2	1	section_marker	hf_21487
Verse 2: Eazy Bob Wizzy	1	section_marker	hf_21487
Verse 3: Viqphrvman	1	section_marker	hf_21487
Verse 3 - Mchivir	1	section_marker	hf_21487
Chorus : Mchivir + Aybee ×2	1	section_marker	hf_21487
Chorus: Solo & K. Sheikh	1	section_marker	hf_21502
Verse 2: Kell	1	section_marker	hf_21502
Intro: MoStack	1	section_marker	hf_21514
Verse 1: MoStack	1	section_marker	hf_21514
Verse 2: MoStack	1	section_marker	hf_21514
Outro: MoStack & Moelogo	1	section_marker	hf_21514
Verse 2: Mar$	1	section_marker	hf_21520
Verse 3: Akay	1	section_marker	hf_21520
Outro: EME	1	section_marker	hf_21520
Refrain: Choir and Daniel Baxter	1	section_marker	hf_21526
Intro: popsnotthefather & Alisha Rosa	1	section_marker	hf_21532
Hook: popsnotthefather & Alisha Rosa	1	section_marker	hf_21532
Verse 2: Besa Pharaoh	1	section_marker	hf_21532
Outro: Besa Pharaoh	1	section_marker	hf_21532
Nashawn	1	speaker_or_tag	hf_21534
Nas	1	speaker_or_tag	hf_21534
Verse 1:Mac'Flacko	1	section_marker	hf_21536
Verse 2: Key Glock	1	section_marker	hf_21537
Intro 2: Immortal Technique + Empanada	1	section_marker	hf_21544
Verse 1: Immortal Technique	1	section_marker	hf_21544
Verse 2: Swave Sevah	1	section_marker	hf_21544
Verse 3: Diabolic	1	section_marker	hf_21544
Verse 1: Kenny Siegel	1	section_marker	hf_21550
Verse 2: Julius Luciano	1	section_marker	hf_21550
Hook 1: Kenny Siegel	1	section_marker	hf_21550
Verse 1: Pinkfuneral	1	section_marker	hf_21556
Chorus: Pinkfuneral	1	section_marker	hf_21556
Verse 2: Pinkfuneral	1	section_marker	hf_21556
Finish later lol	1	speaker_or_tag	hf_21556
curb?	1	other	hf_21557
Verse Will.I.Am	1	section_marker	hf_21582
Verse Kanetic Source	1	section_marker	hf_21582
Voices speaking	1	speaker_or_tag	hf_21582
repeat the last two verses x3	1	section_marker	hf_21589
switch rolled	1	speaker_or_tag	hf_21590
Verse 2: Chinny	1	section_marker	hf_21595
Intro / Chorus	1	section_marker	hf_21598
Melody/Solo	1	section_marker	hf_21598
Verse 2: Heems	1	section_marker	hf_21599
Chorus: Britney Spears	1	section_marker	hf_21610
Verse 1: Britney Spears	1	section_marker	hf_21610
Bridge: Britney Spears & will.i.am	1	section_marker	hf_21610
Verse 2: Britney Spears	1	section_marker	hf_21610
Interlude: will.i.am & Britney Spears	1	section_marker	hf_21610
Verse 3: will.i.am	1	section_marker	hf_21610
Verse 1: Brendon Urie	1	section_marker	hf_21612
Verse 2: Brendon Urie	1	section_marker	hf_21612
Bridge: LOLO, Brendon Urie	1	section_marker	hf_21612
Mod-Chorus	1	section_marker	hf_21627
VERSE 2: ROZZAH	1	section_marker	hf_21633
Verse 2: Z1	1	section_marker	hf_21650
Intro: FKA twigs	1	section_marker	hf_21663
Verse 1: Jorja Smith, FKA twigs & Both	1	section_marker	hf_21663
Pre-Chorus: FKA twigs	1	section_marker	hf_21663
Verse 2: Unknown T	1	section_marker	hf_21663
Bridge: FKA twigs	1	section_marker	hf_21663
Outro: FKA twigs, Jorja Smith	1	section_marker	hf_21663
Verse 1: Johnny Cinco	1	section_marker	hf_21672
Verse 2: YFN Kay	1	section_marker	hf_21672
Outro: YFN Kay	1	section_marker	hf_21672
Verse 1: Taylor Ray Holbrook, Magnolia Vale, & Both	1	section_marker	hf_21674
Verse 2: Taylor Ray Holbrook, Magnolia Vale, & Both	1	section_marker	hf_21674
Bridge: Taylor Ray Holbrook, Magnolia Vale, & Both	1	section_marker	hf_21674
Chorus: Taylor Ray Holbrook, Magnolia Vale, & Both	1	section_marker	hf_21674
Verse 1: J.I.D	1	section_marker	hf_21686
Verse 2: J.I.D	1	section_marker	hf_21686
Verse 3: J.I.D	1	section_marker	hf_21686
Refrain: J.I.D	1	section_marker	hf_21686
Verse 1: IMRSQD	1	section_marker	hf_21697
Verse 2: Sajan Nauriyal	1	section_marker	hf_21697
Chorus: IMRSQD & Sajan Nauriyal	1	section_marker	hf_21697
Verse 2: Kristo Blanc	1	section_marker	hf_21700
Outro: Kristo Blanc	1	section_marker	hf_21700
Speech	1	speaker_or_tag	hf_21720
Verse 2: Alxandah	1	section_marker	hf_21727
Verse 3: Bandi	1	section_marker	hf_21727
Verse 4: Papi Panda	1	section_marker	hf_21727
Verse 3: Speeder Razor	1	section_marker	hf_21732
Outro: Speeder Razor	1	section_marker	hf_21732
Verse 1: Gunna	1	section_marker	hf_21737
Chorus: Gunna & Young Thug	1	section_marker	hf_21737
Verse 2: Danny	1	section_marker	hf_21740
Verse 3: Caleb	1	section_marker	hf_21740
Outro: Danny	1	section_marker	hf_21740
Verse 1: Church St	1	section_marker	hf_21743
Verse 2: Church St	1	section_marker	hf_21743
Hook: Musa	1	section_marker	hf_21747
Verse 2: Musa	1	section_marker	hf_21747
Hook x2: Musa	1	section_marker	hf_21747
Verse 1: bodyGaard	1	section_marker	hf_21752
Verse 2: Yurms	1	section_marker	hf_21752
concerned to?	1	other	hf_21771
Yerpa?	1	other	hf_21771
bold didn't those throw them into a comas?	1	other	hf_21771
top?	1	other	hf_21771
HAMILTON &PHILIP	1	speaker_or_tag	hf_21773
ENSEMBLE MEN	1	speaker_or_tag	hf_21773
ELIZA & ENSEMBLE MEN	1	speaker_or_tag	hf_21773
ELIZA & PHILIP	1	speaker_or_tag	hf_21773
Bozo	1	speaker_or_tag	hf_21783
Dowtr Lowks	1	speaker_or_tag	hf_21783
Kujo the Savage	1	speaker_or_tag	hf_21783
Nueve	1	speaker_or_tag	hf_21783
Verse 2: Jasbee	1	section_marker	hf_21788
Verse 3: Jasbee	1	section_marker	hf_21788
Verse 4: Jasbee	1	section_marker	hf_21788
Verse 5: Jasbee	1	section_marker	hf_21788
Verse 6: Jasbee	1	section_marker	hf_21788
Verse 7: Maxwolf	1	section_marker	hf_21788
Fading, both Jasbee and Maxwolf	1	other	hf_21788
Verse 2: Corner Boy P	1	section_marker	hf_21790
Fuck my?	1	other	hf_21790
Verse 2: Cole Randall	1	section_marker	hf_21791
Bridge: Shpresa Lleshaj	1	section_marker	hf_21791
Outro: Cole Randall	1	section_marker	hf_21791
Verse 1: cAb	1	section_marker	hf_21794
Interlude: Dj Genre	1	section_marker	hf_21794
Verse 2: MRA (Black Genesis)	1	section_marker	hf_21794
Verse: kuru	1	section_marker	hf_21806
Pre-Chorus: kuru	1	section_marker	hf_21806
Verse 2: Far Out Kid	1	section_marker	hf_21814
Verse: yaeow	1	section_marker	hf_21815
Pre-Chorus: Israel Boyd	1	section_marker	hf_21823
Chorus: Israel Boyd	1	section_marker	hf_21823
Verse 2: MoMo Boyd	1	section_marker	hf_21823
Pre-Chorus: Victory Boyd	1	section_marker	hf_21823
Verse 2: Kendall Johns & Felipe Aléman	1	section_marker	hf_21843
Verse 3: Kendall Johns	1	section_marker	hf_21843
Bridge: Kendall Johns	1	section_marker	hf_21843
Outro: Kendall Johns	1	section_marker	hf_21843
Intro: Jeremy Que$t	1	section_marker	hf_21844
Verse1: CHARITY	1	section_marker	hf_21844
Verse2: MIRAISENSHI & CHARITY	1	section_marker	hf_21844
Verse3: Jeremy Que$t	1	section_marker	hf_21844
Chorus: MIRAISENSHI & Jeremy Que$t	1	section_marker	hf_21844
Intro: Russ	1	section_marker	hf_21848
Outro: Russ	1	section_marker	hf_21848
Intro: Danny Case	1	section_marker	hf_21850
Verse 1: Danny Case	1	section_marker	hf_21850
Pre-Chorus 1: Matt Brandyberry	1	section_marker	hf_21850
Verse 2: Danny Case	1	section_marker	hf_21850
Pre-Chorus 2: Matt Brandyberry	1	section_marker	hf_21850
Bridge: Danny Case	1	section_marker	hf_21850
Instrumental refrian	1	section_marker	hf_21879
Hook – PeeWee Longway	1	section_marker	hf_21881
Hook – Young Scooter	1	section_marker	hf_21881
Verse 2 – Young Scooter	1	section_marker	hf_21881
Verse 3 – Gucci Mane	1	section_marker	hf_21881
Verse 1: Wayne Brady	1	section_marker	hf_21886
Verse 2: Colin Mochrie	1	section_marker	hf_21886
Verse 3: Ryan Stiles	1	section_marker	hf_21886
Verse 4: Jeff Davis & Ryan Stiles	1	section_marker	hf_21886
Nejma Nefertiti verse	1	section_marker	hf_21914
Verse 1: Zachary Schams, Darrek Radloff Both	1	section_marker	hf_21940
Verse 2: Darrek Radloff, Zachary Schams & Darrek Radloff	1	section_marker	hf_21940
Bridge: Zachary Schams	1	section_marker	hf_21940
Outro: Zachary Schams, Zachary Schams & Darrek Radloff	1	section_marker	hf_21940
Pre-Chorus: Kelsea Ballerini & Halsey	1	section_marker	hf_21948
Chorus: Kelsea Ballerini	1	section_marker	hf_21948
Verse 2: Halsey & Kelsea Ballerini	1	section_marker	hf_21948
Bridge: Halsey & Kelsea Ballerini	1	section_marker	hf_21948
Chorus: Kelsea Ballerini & Halsey, Kelsea Ballerini, Halsey	1	section_marker	hf_21948
Chorus: Audience	1	section_marker	hf_21954
Verse 1: Rodney Crowell	1	section_marker	hf_21958
Verse 2: Ronnie Dunn	1	section_marker	hf_21958
THIS version of ‘Shaad W's “Clear It Out” is provided with speech-to-text ware	1	other	hf_21966
Interlude: Seungmin, Han, Bang Chan	1	section_marker	hf_21969
Verse 2: Han, Changbin	1	section_marker	hf_21969
Bridge: Felix, Lee Know, (Changbin), Seungmin, Han	1	section_marker	hf_21969
obey?	1	other	hf_21977
Hook Jagged Edge	1	section_marker	hf_21988
Verse 2 Gucci Mane	1	section_marker	hf_21988
Verse 1: King Chav	1	section_marker	hf_21989
Verse 2: KHAM	1	section_marker	hf_21989
Outro : DJ Mykael V	1	section_marker	hf_21989
Chorus: Valious	1	section_marker	hf_22009
Verse 1: Valious	1	section_marker	hf_22009
Refrain: Valious	1	section_marker	hf_22009
Chorus: Valious & Rezentor	1	section_marker	hf_22009
Verse 2: Rezentor	1	section_marker	hf_22009
Chorus/Outro: Valious & Rezentor	1	section_marker	hf_22009
Verse 1: ZAYN	1	section_marker	hf_22019
Pre-Chorus: ZAYN	1	section_marker	hf_22019
Verse 2: PARTYNEXTDOOR	1	section_marker	hf_22019
Pre-Chorus: PARTYNEXTDOOR	1	section_marker	hf_22019
Bridge: ZAYN & PARTYNEXTDOOR	1	section_marker	hf_22019
Pre-Chorus: ZAYN & PARTYNEXTDOOR	1	section_marker	hf_22019
Rah!	1	other	hf_22020
Intro: Swisha	1	section_marker	hf_22024
Verse: Swisha	1	section_marker	hf_22024
Outro: Swisha	1	section_marker	hf_22024
Verse 1: Gripp	1	section_marker	hf_22044
Verse 2: Gripp	1	section_marker	hf_22044
Verse 3: Gripp	1	section_marker	hf_22044
Outro: Gripp	1	section_marker	hf_22044
Intro: Leigh-Anne	1	section_marker	hf_22066
Verse 1: Perrie Edwards, Jade Thirwall, (All)	1	section_marker	hf_22066
Chorus: All, (Jade Thirwall)	1	section_marker	hf_22066
Verse 2: Jesy Nelson, (All)	1	section_marker	hf_22066
Chorus: All, Jade Thirwall, Jesy Nelson, Jade Thirlwall & Perrie Edwards	1	section_marker	hf_22066
Bridge: Leigh-Anne & Jade Thirlwall	1	section_marker	hf_22066
Chorus: Leigh-Anne Pinnock, All, Leigh-Anne Pinnock & Perrie Edwards, Jade Thirwall	1	section_marker	hf_22066
Outro: Perrie Edwards, All & Jade Thirlwall	1	section_marker	hf_22066
Verse 2: KRONDON	1	section_marker	hf_22068
Verse 3: Rejjie Snow	1	section_marker	hf_22068
Outro: Rejjie Snow	1	section_marker	hf_22068
Rest?	1	other	hf_22070
Hook: Lecrae & Tedashii	1	section_marker	hf_22074
Verse 2: Tedashii	1	section_marker	hf_22074
Bridge: Tedashii	1	section_marker	hf_22074
